GREasting,GRNorthing,NumberofVehicles,Time,1st_Road,Road_Surface,LightingConditions,WeatherConditions,TypeofVehicle,CasualtyClass,Sex,Age,Severity
435726,436940,2,730,U,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Male,8,Slight
431891,434897,1,1012,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and under,Pedestrian,Female,23,Slight
428465,425662,1,1528,U,Wet/Damp,Daylight: Street lights present,Raining without high winds,Car,Pedestrian,Male,15,Slight
431443,432718,2,1613,A63,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Vehicle or pillion passenger,Female,12,Slight
431443,432718,2,1613,A63,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Vehicle or pillion passenger,Female,36,Slight
427779,431697,3,1700,A62,Wet/Damp,Darkness: Street lights present and lit,Raining with high winds,Car,Driver or rider,Male,24,Slight
427779,431697,3,1700,A62,Wet/Damp,Darkness: Street lights present and lit,Raining with high winds,Car,Vehicle or pillion passenger,Female,19,Slight
427779,431697,3,1700,A62,Wet/Damp,Darkness: Street lights present and lit,Raining with high winds,Car,Driver or rider,Male,20,Slight
427732,425810,2,1835,A653,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,54,Slight
426377,437875,1,805,U,Frost/Ice,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,12,Slight
426867,437526,1,720,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Female,54,Serious
427713,434458,2,818,A65,Frost/Ice,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Female,27,Slight
429617,430946,2,925,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,28,Slight
424880,443542,2,930,A660,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,18,Slight
434416,433751,2,1050,A63,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,31,Slight
434416,433751,2,1050,A63,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,30,Slight
434416,433751,2,1050,A63,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,61,Slight
434416,433751,2,1050,A63,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,64,Slight
445194,446987,2,1230,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,43,Serious
432255,438652,2,1545,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,52,Slight
432255,438652,2,1545,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,55,Slight
427518,435873,2,1714,U,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,21,Slight
420930,439495,2,1723,A65,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Pedal cycle,Driver or rider,Male,36,Serious
430773,439192,3,1715,A6120,Wet/Damp,Darkness: Street lighting unknown,Snowing with high winds,Car,Driver or rider,Female,82,Slight
430784,433454,1,30,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Pedestrian,Male,24,Slight
427356,426358,1,750,A650,Frost/Ice,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,21,Slight
420199,445711,1,1035,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,86,Slight
433272,426150,2,1705,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,50,Serious
427624,434757,2,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Driver or rider,Male,45,Slight
427624,434757,2,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,30,Slight
427624,434757,2,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,24,Slight
427624,434757,2,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,35,Slight
427624,434757,2,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Male,48,Slight
427624,434757,2,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,44,Slight
427624,434757,2,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,37,Slight
429974,436547,2,1740,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,57,Slight
429974,436547,2,1740,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,57,Slight
430875,434255,3,1857,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,40,Slight
429932,433787,2,1645,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,30,Slight
428965,437436,1,2153,B6157,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,15,Serious
428965,437436,1,2153,B6157,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,24,Fatal
428965,437436,1,2153,B6157,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,14,Fatal
428965,437436,1,2153,B6157,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,12,Fatal
428965,437436,1,2153,B6157,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,15,Fatal
428965,437436,1,2153,B6157,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,24,Fatal
429916,434372,1,100,A660,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,18,Slight
428635,436496,3,1115,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,38,Serious
428635,436496,3,1115,U,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,53,Slight
430344,435928,2,1250,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,25,Slight
430344,435928,2,1250,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,54,Slight
441074,449559,2,1600,A1(M),Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,60,Slight
431075,431212,2,1240,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,39,Slight
431075,431212,2,1240,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,76,Slight
431797,426348,2,1346,M62,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,48,Slight
431797,426348,2,1346,M62,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,37,Slight
431797,426348,2,1346,M62,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,44,Slight
431797,426348,2,1346,M62,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,35,Slight
432164,426118,2,1805,M1,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,29,Slight
432164,426118,2,1805,M1,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,30,Slight
434921,434642,2,730,A64,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,27,Slight
420503,440236,2,847,A65,Wet/Damp,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,26,Slight
428665,437012,2,935,B6157,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,31,Slight
428933,425984,4,1400,A654,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,51,Slight
425355,440818,1,943,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,23,Slight
437769,427517,2,2215,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,28,Slight
437769,427517,2,2215,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,27,Slight
415909,442021,2,2134,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,64,Slight
434428,435399,1,1605,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Male,85,Slight
422065,432468,2,1644,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,74,Slight
422065,432468,2,1644,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,96,Slight
440874,434536,3,1800,M1,Dry,Darkness: No street lighting,Fine without high winds,Car,Driver or rider,Female,60,Slight
440874,434536,3,1800,M1,Dry,Darkness: No street lighting,Fine without high winds,Car,Driver or rider,Male,38,Slight
426671,438491,3,825,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,22,Slight
432676,434592,2,740,B6159,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,43,Slight
425291,428294,2,1315,M621,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,25,Slight
431383,434012,1,1510,U,Wet/Damp,Daylight: Street lights present,Snowing without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,55,Slight
430008,434320,1,45,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Female,28,Slight
443236,439622,1,543,A1(M),Snow,Darkness: No street lighting,Snowing without high winds,Pedal cycleCar,Driver or rider,Male,23,Serious
430130,430949,4,520,U,Frost/Ice,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,32,Slight
429488,433786,1,921,A58,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,16,Slight
427029,427932,2,1323,U,Wet/Damp,Daylight: Street lights present,Raining without high winds,Car,Vehicle or pillion passenger,Female,32,Slight
427029,427932,2,1323,U,Wet/Damp,Daylight: Street lights present,Raining without high winds,Car,Vehicle or pillion passenger,Male,38,Slight
429923,432848,2,1449,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,32,Slight
429923,432848,2,1449,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,50,Slight
429923,432848,2,1449,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,43,Slight
429923,432848,2,1449,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,36,Slight
441403,444960,3,1630,A1(M),Dry,Darkness: No street lighting,Fine without high winds,Car,Driver or rider,Female,29,Slight
430272,433814,2,1445,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and under0,Pedestrian,Male,24,Slight
435016,436031,2,1650,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,30,Slight
428455,431345,1,1705,A643,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,40,Serious
431017,428490,2,1742,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,50,Slight
421115,434941,2,1813,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,51,Slight
434697,434565,2,1850,A64(M),Wet/Damp,Darkness: Street lights present and lit,Other,Car,Driver or rider,Male,67,Slight
430700,439041,2,1910,A61,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,30,Slight
430586,437074,3,2320,U,Wet/Damp,Darkness: Street lights present but unlit,Fine without high winds,Car,Driver or rider,Male,22,Slight
429274,435266,2,2330,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Male,28,Slight
429274,435266,2,2330,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Male,25,Slight
429370,433727,2,152,A58,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,25,Slight
429370,433727,2,152,A58,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,25,Slight
425595,431369,2,1021,A58,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,20,Slight
425595,431369,2,1021,A58,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,24,Slight
425595,431369,2,1021,A58,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,20,Slight
431620,436140,1,1800,U,Snow,Darkness: Street lights present and lit,Snowing without high winds,Car,Pedestrian,Female,45,Slight
427937,426303,2,1827,A653,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,37,Slight
427937,426303,2,1827,A653,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,34,Slight
427937,426303,2,1827,A653,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,48,Slight
432190,429817,2,1420,A61,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,31,Slight
427193,433523,2,2038,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,20,Slight
426185,426099,2,852,M62,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,33,Slight
442620,427996,2,1148,B1,Wet/Damp,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,33,Slight
430586,431796,2,855,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,18,Slight
430586,431796,2,855,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,24,Slight
